"Frequenz (Hz)","Zeit (s)","FFT Mag (arb. unit)"
1.184326172E3,5.461333333E0,2.974786868E1
1.207763672E3,5.461333333E0,2.525175947E1
1.231201172E3,5.461333333E0,1.866974786E1
1.254638672E3,5.461333333E0,2.366914944E1
1.278076172E3,5.461333333E0,1.944789582E1
1.301513672E3,5.461333333E0,1.748582430E1
1.324951172E3,5.461333333E0,1.745311765E1
1.348388672E3,5.461333333E0,2.499065383E1
1.371826172E3,5.461333333E0,2.559189343E1
1.395263672E3,5.461333333E0,2.065927266E1
1.418701172E3,5.461333333E0,2.246165755E1
1.442138672E3,5.461333333E0,3.189452444E1
1.465576172E3,5.461333333E0,3.327647648E1
1.489013672E3,5.461333333E0,4.001037071E1
1.512451172E3,5.461333333E0,3.340894651E1
1.535888672E3,5.461333333E0,4.790102404E1
1.559326172E3,5.461333333E0,5.515895448E1
1.582763672E3,5.461333333E0,6.186689664E1
1.606201172E3,5.461333333E0,7.762263087E1
1.629638672E3,5.461333333E0,6.230708735E1
1.653076172E3,5.461333333E0,3.959291651E1
1.676513672E3,5.461333333E0,4.450388168E1
1.699951172E3,5.461333333E0,4.030801178E1
1.723388672E3,5.461333333E0,3.583438511E1
1.746826172E3,5.461333333E0,3.775400553E1
1.770263672E3,5.461333333E0,3.212477331E1
1.793701172E3,5.461333333E0,3.847650916E1
1.817138672E3,5.461333333E0,4.352694899E1
1.840576172E3,5.461333333E0,2.873512897E1
1.864013672E3,5.461333333E0,3.357686980E1
1.887451172E3,5.461333333E0,3.759043694E1
1.910888672E3,5.461333333E0,2.960955589E1
1.934326172E3,5.461333333E0,3.586172224E1
1.957763672E3,5.461333333E0,2.405246775E1
1.981201172E3,5.461333333E0,2.987320505E1
2.004638672E3,5.461333333E0,3.045201387E1
2.028076172E3,5.461333333E0,4.937008999E1
2.051513672E3,5.461333333E0,4.789854539E1
2.074951172E3,5.461333333E0,5.761973825E1
2.098388672E3,5.461333333E0,5.837586016E1
2.121826172E3,5.461333333E0,5.259567680E1
2.145263672E3,5.461333333E0,5.586683934E1
2.168701172E3,5.461333333E0,7.133005871E1
2.192138672E3,5.461333333E0,6.199578067E1
2.215576172E3,5.461333333E0,9.462506612E1
2.239013672E3,5.461333333E0,6.497635195E1
2.262451172E3,5.461333333E0,7.196067350E1
2.285888672E3,5.461333333E0,5.672418921E1
2.309326172E3,5.461333333E0,6.188770839E1
2.332763672E3,5.461333333E0,5.930074642E1
2.356201172E3,5.461333333E0,4.309008257E1
2.379638672E3,5.461333333E0,5.086653694E1
2.403076172E3,5.461333333E0,3.747188358E1
2.426513672E3,5.461333333E0,3.532771953E1
2.449951172E3,5.461333333E0,4.379004768E1
2.473388672E3,5.461333333E0,4.529613684E1
2.496826172E3,5.461333333E0,4.515241414E1
2.520263672E3,5.461333333E0,5.680098885E1
2.543701172E3,5.461333333E0,6.502921214E1
2.567138672E3,5.461333333E0,4.988695608E1
2.590576172E3,5.461333333E0,5.328765545E1
2.614013672E3,5.461333333E0,4.729889754E1
2.637451172E3,5.461333333E0,5.700097354E1
2.660888672E3,5.461333333E0,5.363602313E1
2.684326172E3,5.461333333E0,6.596997462E1
2.707763672E3,5.461333333E0,7.060884233E1
2.731201172E3,5.461333333E0,5.761622428E1
2.754638672E3,5.461333333E0,5.673220542E1
2.778076172E3,5.461333333E0,5.827505627E1
2.801513672E3,5.461333333E0,5.733225867E1
2.824951172E3,5.461333333E0,5.449061258E1
2.848388672E3,5.461333333E0,5.888246498E1
2.871826172E3,5.461333333E0,4.970755202E1
2.895263672E3,5.461333333E0,4.428666169E1
2.918701172E3,5.461333333E0,5.476588906E1
2.942138672E3,5.461333333E0,5.881780645E1
2.965576172E3,5.461333333E0,6.015631328E1
2.989013672E3,5.461333333E0,4.185962632E1
3.012451172E3,5.461333333E0,5.199388272E1
3.035888672E3,5.461333333E0,4.148655798E1
3.059326172E3,5.461333333E0,3.989849008E1
3.082763672E3,5.461333333E0,3.571775888E1
3.106201172E3,5.461333333E0,3.332092322E1
3.129638672E3,5.461333333E0,3.797638091E1
3.153076172E3,5.461333333E0,4.216275768E1
3.176513672E3,5.461333333E0,5.151235025E1
3.199951172E3,5.461333333E0,5.102028508E1
3.223388672E3,5.461333333E0,4.385590923E1
3.246826172E3,5.461333333E0,5.016163332E1
3.270263672E3,5.461333333E0,3.859626566E1
3.293701172E3,5.461333333E0,4.398960162E1
3.317138672E3,5.461333333E0,4.301477544E1
3.340576172E3,5.461333333E0,4.517690397E1
3.364013672E3,5.461333333E0,5.617823876E1
3.387451172E3,5.461333333E0,5.194044048E1
3.410888672E3,5.461333333E0,4.718542896E1
3.434326172E3,5.461333333E0,5.872872550E1
3.457763672E3,5.461333333E0,3.925726778E1
3.481201172E3,5.461333333E0,5.098783860E1
3.504638672E3,5.461333333E0,3.307484884E1
3.528076172E3,5.461333333E0,4.167020195E1
3.551513672E3,5.461333333E0,3.722896964E1
3.574951172E3,5.461333333E0,3.623638031E1
3.598388672E3,5.461333333E0,4.012714112E1
3.621826172E3,5.461333333E0,2.944361304E1
3.645263672E3,5.461333333E0,4.350993380E1
3.668701172E3,5.461333333E0,3.839683536E1
3.692138672E3,5.461333333E0,4.158136871E1
3.715576172E3,5.461333333E0,3.238354878E1
3.739013672E3,5.461333333E0,3.663395191E1
3.762451172E3,5.461333333E0,3.530589942E1
3.785888672E3,5.461333333E0,4.915461137E1
3.809326172E3,5.461333333E0,6.577564858E1
3.832763672E3,5.461333333E0,6.236914904E1
3.856201172E3,5.461333333E0,8.608885921E1
3.879638672E3,5.461333333E0,7.488223373E1
3.903076172E3,5.461333333E0,6.094362604E1
3.926513672E3,5.461333333E0,6.203228842E1
3.949951172E3,5.461333333E0,4.507542925E1
3.973388672E3,5.461333333E0,5.563888971E1
3.996826172E3,5.461333333E0,3.951695846E1
4.020263672E3,5.461333333E0,4.847938579E1
4.043701172E3,5.461333333E0,3.939099175E1
4.067138672E3,5.461333333E0,4.738488190E1
4.090576172E3,5.461333333E0,5.076221974E1
4.114013672E3,5.461333333E0,5.148860422E1
4.137451172E3,5.461333333E0,4.463915687E1
4.160888672E3,5.461333333E0,4.364642582E1
4.184326172E3,5.461333333E0,4.850758272E1
4.207763672E3,5.461333333E0,5.120162329E1
4.231201172E3,5.461333333E0,5.640432548E1
4.254638672E3,5.461333333E0,8.434606964E1
4.278076172E3,5.461333333E0,7.892944966E1
4.301513672E3,5.461333333E0,7.497168844E1
4.324951172E3,5.461333333E0,7.112005906E1
4.348388672E3,5.461333333E0,5.965597581E1
4.371826172E3,5.461333333E0,6.471068851E1
4.395263672E3,5.461333333E0,7.186614192E1
4.418701172E3,5.461333333E0,6.655044195E1
4.442138672E3,5.461333333E0,7.646483174E1
4.465576172E3,5.461333333E0,6.506975392E1
4.489013672E3,5.461333333E0,7.554296599E1
4.512451172E3,5.461333333E0,6.931945845E1
4.535888672E3,5.461333333E0,7.253865540E1
4.559326172E3,5.461333333E0,7.799503444E1
4.582763672E3,5.461333333E0,8.207074688E1
4.606201172E3,5.461333333E0,7.041421333E1
4.629638672E3,5.461333333E0,8.346479699E1
4.653076172E3,5.461333333E0,7.220108291E1
4.676513672E3,5.461333333E0,8.050792532E1
4.699951172E3,5.461333333E0,6.077740791E1
4.723388672E3,5.461333333E0,8.172511314E1
4.746826172E3,5.461333333E0,7.320267016E1
4.770263672E3,5.461333333E0,7.394501166E1
4.793701172E3,5.461333333E0,5.268766075E1
4.817138672E3,5.461333333E0,6.235681199E1
4.840576172E3,5.461333333E0,5.799355227E1
4.864013672E3,5.461333333E0,7.194506646E1
4.887451172E3,5.461333333E0,1.279929290E2
4.910888672E3,5.461333333E0,1.246467187E2
4.934326172E3,5.461333333E0,1.466999463E2
4.957763672E3,5.461333333E0,1.185385230E2
4.981201172E3,5.461333333E0,1.348579082E2
5.004638672E3,5.461333333E0,1.339297054E2
5.028076172E3,5.461333333E0,1.326974041E2
5.051513672E3,5.461333333E0,1.330813962E2
5.074951172E3,5.461333333E0,1.049333812E2
5.098388672E3,5.461333333E0,1.023980440E2
5.121826172E3,5.461333333E0,1.026876454E2
5.145263672E3,5.461333333E0,9.216648264E1
5.168701172E3,5.461333333E0,9.462114798E1
5.192138672E3,5.461333333E0,7.425359460E1
5.215576172E3,5.461333333E0,8.091720482E1
5.239013672E3,5.461333333E0,8.263462958E1
5.262451172E3,5.461333333E0,9.632472385E1
5.285888672E3,5.461333333E0,1.234947013E2
5.309326172E3,5.461333333E0,9.585567438E1
5.332763672E3,5.461333333E0,9.392567098E1
5.356201172E3,5.461333333E0,1.187896126E2
5.379638672E3,5.461333333E0,1.252650343E2
5.403076172E3,5.461333333E0,1.260778060E2
5.426513672E3,5.461333333E0,1.297888453E2
5.449951172E3,5.461333333E0,1.513212579E2
5.473388672E3,5.461333333E0,1.283990643E2
5.496826172E3,5.461333333E0,1.205835222E2
5.520263672E3,5.461333333E0,8.833359054E1
5.543701172E3,5.461333333E0,1.077089652E2
5.567138672E3,5.461333333E0,1.113245222E2
5.590576172E3,5.461333333E0,6.821454685E1
5.614013672E3,5.461333333E0,1.070337592E2
5.637451172E3,5.461333333E0,7.345512066E1
5.660888672E3,5.461333333E0,6.841529289E1
5.684326172E3,5.461333333E0,7.687906448E1
5.707763672E3,5.461333333E0,8.649945553E1
5.731201172E3,5.461333333E0,6.103543115E1
5.754638672E3,5.461333333E0,8.191990512E1
5.778076172E3,5.461333333E0,7.201521368E1
5.801513672E3,5.461333333E0,7.886787651E1
5.824951172E3,5.461333333E0,7.033900316E1
5.848388672E3,5.461333333E0,6.905108183E1
5.871826172E3,5.461333333E0,5.707686900E1
5.895263672E3,5.461333333E0,4.283917932E1
5.918701172E3,5.461333333E0,5.827646751E1
5.942138672E3,5.461333333E0,5.859798054E1
5.965576172E3,5.461333333E0,4.243412847E1
5.989013672E3,5.461333333E0,5.331734077E1
1.245117188E1,6.144000000E0,6.174891747E0
3.588867188E1,6.144000000E0,7.133612512E0
5.932617188E1,6.144000000E0,6.063047559E0
8.276367188E1,6.144000000E0,6.569096924E0
1.062011719E2,6.144000000E0,5.018758103E0
1.296386719E2,6.144000000E0,6.589998018E0
1.530761719E2,6.144000000E0,5.683322785E0
1.765136719E2,6.144000000E0,4.532180266E0
1.999511719E2,6.144000000E0,6.964413337E0
2.233886719E2,6.144000000E0,7.018315227E0
2.468261719E2,6.144000000E0,8.180722716E0
2.702636719E2,6.144000000E0,8.083107116E0
2.937011719E2,6.144000000E0,5.535645408E0
3.171386719E2,6.144000000E0,6.033449941E0
3.405761719E2,6.144000000E0,7.818209831E0
3.640136719E2,6.144000000E0,7.692093245E0
3.874511719E2,6.144000000E0,7.707064161E0
4.108886719E2,6.144000000E0,8.316217534E0
4.343261719E2,6.144000000E0,9.879245027E0
4.577636719E2,6.144000000E0,1.250604648E1
4.812011719E2,6.144000000E0,1.337284863E1
5.046386719E2,6.144000000E0,2.181182006E1
5.280761719E2,6.144000000E0,4.258485311E1
5.515136719E2,6.144000000E0,2.182254493E1
5.749511719E2,6.144000000E0,1.662339035E1
5.983886719E2,6.144000000E0,1.292591643E1
6.218261719E2,6.144000000E0,1.379515959E1
6.452636719E2,6.144000000E0,1.151832335E1
6.687011719E2,6.144000000E0,1.037801071E1
6.921386719E2,6.144000000E0,1.049310677E1
7.155761719E2,6.144000000E0,9.820855778E0
7.390136719E2,6.144000000E0,8.072544540E0
7.624511719E2,6.144000000E0,9.127128005E0
7.858886719E2,6.144000000E0,1.076102448E1
8.093261719E2,6.144000000E0,1.054807574E1
8.327636719E2,6.144000000E0,1.279298566E1
8.562011719E2,6.144000000E0,8.373843772E0
8.796386719E2,6.144000000E0,1.396942819E1
9.030761719E2,6.144000000E0,1.756435828E1
9.265136719E2,6.144000000E0,2.561523696E1
9.499511719E2,6.144000000E0,3.028202199E1
9.733886719E2,6.144000000E0,4.221914081E1
9.968261719E2,6.144000000E0,6.393159638E1
1.020263672E3,6.144000000E0,6.402798278E1
1.043701172E3,6.144000000E0,8.219461366E1
1.067138672E3,6.144000000E0,8.919172544E1
1.090576172E3,6.144000000E0,7.520033222E1
1.114013672E3,6.144000000E0,5.873211965E1
1.137451172E3,6.144000000E0,5.579685078E1
1.160888672E3,6.144000000E0,3.218448636E1
1.184326172E3,6.144000000E0,2.812138806E1
1.207763672E3,6.144000000E0,2.454562685E1
1.231201172E3,6.144000000E0,1.736926301E1
1.254638672E3,6.144000000E0,2.179689839E1
1.278076172E3,6.144000000E0,2.092781291E1
1.301513672E3,6.144000000E0,1.989813462E1
1.324951172E3,6.144000000E0,2.300156216E1
1.348388672E3,6.144000000E0,2.384613876E1
1.371826172E3,6.144000000E0,2.665404683E1
1.395263672E3,6.144000000E0,2.749924232E1
1.418701172E3,6.144000000E0,2.445229879E1
1.442138672E3,6.144000000E0,2.680187626E1
1.465576172E3,6.144000000E0,2.759980749E1
1.489013672E3,6.144000000E0,4.036362361E1
1.512451172E3,6.144000000E0,3.351041741E1
1.535888672E3,6.144000000E0,4.892442036E1
1.559326172E3,6.144000000E0,5.879456105E1
1.582763672E3,6.144000000E0,6.346176156E1
1.606201172E3,6.144000000E0,8.835603725E1
1.629638672E3,6.144000000E0,4.971943567E1
1.653076172E3,6.144000000E0,6.525142368E1
1.676513672E3,6.144000000E0,3.948891598E1
1.699951172E3,6.144000000E0,4.272164337E1
1.723388672E3,6.144000000E0,3.402623127E1
1.746826172E3,6.144000000E0,4.002265053E1
1.770263672E3,6.144000000E0,3.853351017E1
1.793701172E3,6.144000000E0,4.119724544E1
1.817138672E3,6.144000000E0,3.497849978E1
1.840576172E3,6.144000000E0,2.934065100E1
1.864013672E3,6.144000000E0,3.049625565E1
1.887451172E3,6.144000000E0,2.304265900E1
1.910888672E3,6.144000000E0,2.540832730E1
1.934326172E3,6.144000000E0,2.436211006E1
1.957763672E3,6.144000000E0,2.702611900E1
1.981201172E3,6.144000000E0,3.370900794E1
2.004638672E3,6.144000000E0,4.705587783E1
2.028076172E3,6.144000000E0,4.620727895E1
2.051513672E3,6.144000000E0,3.713657664E1
2.074951172E3,6.144000000E0,5.898095997E1
2.098388672E3,6.144000000E0,6.683433383E1
2.121826172E3,6.144000000E0,6.447918553E1
2.145263672E3,6.144000000E0,7.266951627E1
2.168701172E3,6.144000000E0,5.487423766E1
2.192138672E3,6.144000000E0,6.574229857E1
2.215576172E3,6.144000000E0,5.482919752E1
2.239013672E3,6.144000000E0,7.691641846E1
2.262451172E3,6.144000000E0,7.041648233E1
2.285888672E3,6.144000000E0,5.681093485E1
2.309326172E3,6.144000000E0,5.459573706E1
2.332763672E3,6.144000000E0,5.225346083E1
2.356201172E3,6.144000000E0,4.477884815E1
2.379638672E3,6.144000000E0,2.869514162E1
2.403076172E3,6.144000000E0,4.452563801E1
2.426513672E3,6.144000000E0,4.050642325E1
2.449951172E3,6.144000000E0,3.963654587E1
2.473388672E3,6.144000000E0,4.726223034E1
2.496826172E3,6.144000000E0,3.992723496E1
2.520263672E3,6.144000000E0,4.577454414E1
2.543701172E3,6.144000000E0,4.309783107E1
2.567138672E3,6.144000000E0,5.687934511E1
2.590576172E3,6.144000000E0,6.154222872E1
2.614013672E3,6.144000000E0,4.912124472E1
2.637451172E3,6.144000000E0,5.445333796E1
2.660888672E3,6.144000000E0,6.327517535E1
2.684326172E3,6.144000000E0,6.029794511E1
2.707763672E3,6.144000000E0,5.730167057E1
2.731201172E3,6.144000000E0,6.768005841E1
2.754638672E3,6.144000000E0,6.014429790E1
2.778076172E3,6.144000000E0,5.457441277E1
2.801513672E3,6.144000000E0,6.355392820E1
2.824951172E3,6.144000000E0,4.902074476E1
2.848388672E3,6.144000000E0,5.312286709E1
2.871826172E3,6.144000000E0,5.598307788E1
2.895263672E3,6.144000000E0,4.431801551E1
2.918701172E3,6.144000000E0,3.425964776E1
2.942138672E3,6.144000000E0,4.740184635E1
2.965576172E3,6.144000000E0,6.445239552E1
2.989013672E3,6.144000000E0,5.066303122E1
3.012451172E3,6.144000000E0,5.016112045E1
3.035888672E3,6.144000000E0,5.272798944E1
3.059326172E3,6.144000000E0,4.766697880E1
3.082763672E3,6.144000000E0,4.457630399E1
3.106201172E3,6.144000000E0,4.065399967E1
3.129638672E3,6.144000000E0,3.919642173E1
3.153076172E3,6.144000000E0,3.847569397E1
3.176513672E3,6.144000000E0,4.136995658E1
3.199951172E3,6.144000000E0,3.387827350E1
3.223388672E3,6.144000000E0,5.156292329E1
3.246826172E3,6.144000000E0,4.193623165E1
3.270263672E3,6.144000000E0,5.268153063E1
3.293701172E3,6.144000000E0,4.566994206E1
3.317138672E3,6.144000000E0,3.632925480E1
3.340576172E3,6.144000000E0,5.078609818E1
3.364013672E3,6.144000000E0,5.611868520E1
3.387451172E3,6.144000000E0,4.547509107E1
3.410888672E3,6.144000000E0,5.726631833E1
3.434326172E3,6.144000000E0,5.193674100E1
3.457763672E3,6.144000000E0,5.198852285E1
3.481201172E3,6.144000000E0,3.622010844E1
3.504638672E3,6.144000000E0,4.695771263E1
3.528076172E3,6.144000000E0,3.899415600E1
3.551513672E3,6.144000000E0,3.716454301E1
3.574951172E3,6.144000000E0,3.839624633E1
3.598388672E3,6.144000000E0,4.195291364E1
3.621826172E3,6.144000000E0,4.380059719E1
3.645263672E3,6.144000000E0,3.452699367E1
3.668701172E3,6.144000000E0,5.328582656E1
3.692138672E3,6.144000000E0,4.680933956E1
3.715576172E3,6.144000000E0,3.330959262E1
3.739013672E3,6.144000000E0,3.821273199E1
3.762451172E3,6.144000000E0,2.836748365E1
3.785888672E3,6.144000000E0,4.607756204E1
3.809326172E3,6.144000000E0,5.608036883E1
3.832763672E3,6.144000000E0,7.966282708E1
3.856201172E3,6.144000000E0,6.635269278E1
3.879638672E3,6.144000000E0,6.320841252E1
3.903076172E3,6.144000000E0,8.184958979E1
3.926513672E3,6.144000000E0,6.074213453E1
3.949951172E3,6.144000000E0,5.060516062E1
3.973388672E3,6.144000000E0,4.402601307E1
3.996826172E3,6.144000000E0,4.355641284E1
4.020263672E3,6.144000000E0,3.974815459E1
4.043701172E3,6.144000000E0,3.760790379E1
4.067138672E3,6.144000000E0,5.132609673E1
4.090576172E3,6.144000000E0,6.504953644E1
4.114013672E3,6.144000000E0,5.774500614E1
4.137451172E3,6.144000000E0,5.372085243E1
4.160888672E3,6.144000000E0,5.241304809E1
4.184326172E3,6.144000000E0,4.905488026E1
4.207763672E3,6.144000000E0,6.371961558E1
4.231201172E3,6.144000000E0,5.963700465E1
4.254638672E3,6.144000000E0,6.182243241E1
4.278076172E3,6.144000000E0,7.952875117E1
4.301513672E3,6.144000000E0,6.496282987E1
4.324951172E3,6.144000000E0,6.762499430E1
4.348388672E3,6.144000000E0,5.967635518E1
4.371826172E3,6.144000000E0,5.942526748E1
4.395263672E3,6.144000000E0,7.027055362E1
4.418701172E3,6.144000000E0,7.331873352E1
4.442138672E3,6.144000000E0,6.642630511E1
4.465576172E3,6.144000000E0,7.602264114E1
4.489013672E3,6.144000000E0,7.189229666E1
4.512451172E3,6.144000000E0,8.131657982E1
4.535888672E3,6.144000000E0,7.861039396E1
4.559326172E3,6.144000000E0,8.733418217E1
4.582763672E3,6.144000000E0,6.801436895E1
4.606201172E3,6.144000000E0,6.772466411E1
4.629638672E3,6.144000000E0,5.884293710E1
4.653076172E3,6.144000000E0,7.472623352E1
4.676513672E3,6.144000000E0,9.145452251E1
4.699951172E3,6.144000000E0,7.420699278E1
4.723388672E3,6.144000000E0,9.211808788E1
4.746826172E3,6.144000000E0,6.401508529E1
4.770263672E3,6.144000000E0,5.920430230E1
4.793701172E3,6.144000000E0,6.594238958E1
4.817138672E3,6.144000000E0,6.540741055E1
4.840576172E3,6.144000000E0,6.230557006E1
4.864013672E3,6.144000000E0,7.481550959E1
4.887451172E3,6.144000000E0,8.869934827E1
4.910888672E3,6.144000000E0,1.081424653E2
4.934326172E3,6.144000000E0,1.175364323E2
4.957763672E3,6.144000000E0,1.092030403E2
4.981201172E3,6.144000000E0,1.142298076E2
5.004638672E3,6.144000000E0,1.452481316E2
5.028076172E3,6.144000000E0,1.379146946E2
5.051513672E3,6.144000000E0,1.515902657E2
5.074951172E3,6.144000000E0,1.060933156E2
5.098388672E3,6.144000000E0,1.099688871E2
5.121826172E3,6.144000000E0,6.370246578E1
5.145263672E3,6.144000000E0,9.492291150E1
5.168701172E3,6.144000000E0,1.197500752E2
5.192138672E3,6.144000000E0,8.590567450E1
5.215576172E3,6.144000000E0,7.593192501E1
5.239013672E3,6.144000000E0,8.093909907E1
5.262451172E3,6.144000000E0,1.056415428E2
5.285888672E3,6.144000000E0,9.118560164E1
5.309326172E3,6.144000000E0,1.146045267E2
5.332763672E3,6.144000000E0,9.817644430E1
5.356201172E3,6.144000000E0,1.037942347E2
5.379638672E3,6.144000000E0,1.314548831E2
5.403076172E3,6.144000000E0,1.285548316E2
5.426513672E3,6.144000000E0,1.251111218E2
5.449951172E3,6.144000000E0,1.201681299E2
5.473388672E3,6.144000000E0,1.263947670E2
5.496826172E3,6.144000000E0,1.232880275E2
5.520263672E3,6.144000000E0,7.521841132E1
5.543701172E3,6.144000000E0,1.142402194E2
5.567138672E3,6.144000000E0,8.638412758E1
5.590576172E3,6.144000000E0,1.078750998E2
5.614013672E3,6.144000000E0,9.446048664E1
5.637451172E3,6.144000000E0,9.554715427E1
5.660888672E3,6.144000000E0,1.157724461E2
5.684326172E3,6.144000000E0,9.509152117E1
5.707763672E3,6.144000000E0,8.233153394E1
5.731201172E3,6.144000000E0,7.662887469E1
5.754638672E3,6.144000000E0,1.041499631E2
5.778076172E3,6.144000000E0,8.947788348E1
5.801513672E3,6.144000000E0,8.733502118E1
5.824951172E3,6.144000000E0,7.242439264E1
5.848388672E3,6.144000000E0,6.722139066E1
5.871826172E3,6.144000000E0,5.709005544E1
5.895263672E3,6.144000000E0,6.256957961E1
5.918701172E3,6.144000000E0,3.959794490E1
5.942138672E3,6.144000000E0,5.503096609E1
5.965576172E3,6.144000000E0,6.274398804E1
5.989013672E3,6.144000000E0,5.583055867E1
1.245117188E1,6.826666667E0,8.282957471E0
3.588867188E1,6.826666667E0,7.335862100E0
5.932617188E1,6.826666667E0,5.840604317E0
8.276367188E1,6.826666667E0,7.447153968E0
1.062011719E2,6.826666667E0,7.706828041E0
1.296386719E2,6.826666667E0,7.550048996E0
1.530761719E2,6.826666667E0,6.495350792E0
1.765136719E2,6.826666667E0,6.144129715E0
1.999511719E2,6.826666667E0,6.929245856E0
2.233886719E2,6.826666667E0,8.225436479E0
2.468261719E2,6.826666667E0,6.247236989E0
2.702636719E2,6.826666667E0,8.027692642E0
2.937011719E2,6.826666667E0,6.842525955E0
3.171386719E2,6.826666667E0,5.726343780E0
3.405761719E2,6.826666667E0,9.487401785E0
3.640136719E2,6.826666667E0,6.700006275E0
3.874511719E2,6.826666667E0,4.990408719E0
4.108886719E2,6.826666667E0,8.051055204E0
4.343261719E2,6.826666667E0,1.007633241E1
4.577636719E2,6.826666667E0,1.294109216E1
4.812011719E2,6.826666667E0,1.521162075E1
5.046386719E2,6.826666667E0,2.156530247E1
5.280761719E2,6.826666667E0,4.740210960E1
5.515136719E2,6.826666667E0,1.727181648E1
5.749511719E2,6.826666667E0,1.996520869E1
5.983886719E2,6.826666667E0,1.327498695E1
6.218261719E2,6.826666667E0,1.156234813E1
6.452636719E2,6.826666667E0,1.040990502E1
6.687011719E2,6.826666667E0,8.662314450E0
6.921386719E2,6.826666667E0,1.196077442E1
7.155761719E2,6.826666667E0,1.119118141E1
7.390136719E2,6.826666667E0,1.030853204E1
7.624511719E2,6.826666667E0,7.341411354E0
7.858886719E2,6.826666667E0,9.144414450E0
8.093261719E2,6.826666667E0,7.572165311E0
8.327636719E2,6.826666667E0,1.243379793E1
8.562011719E2,6.826666667E0,1.045282677E1
8.796386719E2,6.826666667E0,1.555024466E1
9.030761719E2,6.826666667E0,2.119689899E1
9.265136719E2,6.826666667E0,2.122782471E1
9.499511719E2,6.826666667E0,3.036977453E1
9.733886719E2,6.826666667E0,4.929836940E1
9.968261719E2,6.826666667E0,6.681913099E1
1.020263672E3,6.826666667E0,8.478230159E1
1.043701172E3,6.826666667E0,9.915369682E1
1.067138672E3,6.826666667E0,1.044170937E2
1.090576172E3,6.826666667E0,6.101751729E1
1.114013672E3,6.826666667E0,4.596204921E1
1.137451172E3,6.826666667E0,3.331198562E1
1.160888672E3,6.826666667E0,2.761230292E1
1.184326172E3,6.826666667E0,3.414645472E1
1.207763672E3,6.826666667E0,2.652953672E1
1.231201172E3,6.826666667E0,2.306853785E1
1.254638672E3,6.826666667E0,1.921832096E1
1.278076172E3,6.826666667E0,2.500562656E1
1.301513672E3,6.826666667E0,2.117003191E1
1.324951172E3,6.826666667E0,2.218207402E1
1.348388672E3,6.826666667E0,2.007657124E1
1.371826172E3,6.826666667E0,1.952059534E1
1.395263672E3,6.826666667E0,2.630237926E1
1.418701172E3,6.826666667E0,2.453010337E1
1.442138672E3,6.826666667E0,2.322949293E1
1.465576172E3,6.826666667E0,3.942005137E1
1.489013672E3,6.826666667E0,4.408265490E1
1.512451172E3,6.826666667E0,4.251824726E1
1.535888672E3,6.826666667E0,3.552296385E1
1.559326172E3,6.826666667E0,5.308351564E1
1.582763672E3,6.826666667E0,4.680008662E1
1.606201172E3,6.826666667E0,6.442037956E1
1.629638672E3,6.826666667E0,6.176410926E1
1.653076172E3,6.826666667E0,5.213461216E1
1.676513672E3,6.826666667E0,4.053770965E1
1.699951172E3,6.826666667E0,4.865407069E1
1.723388672E3,6.826666667E0,3.808943549E1
1.746826172E3,6.826666667E0,3.874187005E1
1.770263672E3,6.826666667E0,3.879433835E1
1.793701172E3,6.826666667E0,4.366050976E1
1.817138672E3,6.826666667E0,3.411138280E1
1.840576172E3,6.826666667E0,3.232815198E1
1.864013672E3,6.826666667E0,2.906757813E1
1.887451172E3,6.826666667E0,2.360848091E1
1.910888672E3,6.826666667E0,2.373702197E1
1.934326172E3,6.826666667E0,3.549471615E1
1.957763672E3,6.826666667E0,3.567246036E1
1.981201172E3,6.826666667E0,3.012048488E1
2.004638672E3,6.826666667E0,3.436914173E1
2.028076172E3,6.826666667E0,4.234381421E1
2.051513672E3,6.826666667E0,4.384104086E1
2.074951172E3,6.826666667E0,4.663354698E1
2.098388672E3,6.826666667E0,6.835271164E1
2.121826172E3,6.826666667E0,6.811775705E1
2.145263672E3,6.826666667E0,7.943492143E1
2.168701172E3,6.826666667E0,6.032246259E1
2.192138672E3,6.826666667E0,6.618837090E1
2.215576172E3,6.826666667E0,6.862854739E1
2.239013672E3,6.826666667E0,6.205884814E1
2.262451172E3,6.826666667E0,6.037245007E1
2.285888672E3,6.826666667E0,5.792583773E1
2.309326172E3,6.826666667E0,6.266004683E1
2.332763672E3,6.826666667E0,4.677770570E1
2.356201172E3,6.826666667E0,4.348800692E1
2.379638672E3,6.826666667E0,3.642715306E1
2.403076172E3,6.826666667E0,2.943043499E1
2.426513672E3,6.826666667E0,4.780296140E1
2.449951172E3,6.826666667E0,4.879135939E1
2.473388672E3,6.826666667E0,4.617651856E1
2.496826172E3,6.826666667E0,4.444389201E1
2.520263672E3,6.826666667E0,4.868057699E1
2.543701172E3,6.826666667E0,6.092880329E1
2.567138672E3,6.826666667E0,5.447855585E1
2.590576172E3,6.826666667E0,6.798776427E1
2.614013672E3,6.826666667E0,4.342389204E1
2.637451172E3,6.826666667E0,6.757954816E1
2.660888672E3,6.826666667E0,5.294034711E1
2.684326172E3,6.826666667E0,4.951905832E1
2.707763672E3,6.826666667E0,5.463872464E1
2.731201172E3,6.826666667E0,7.089092857E1
2.754638672E3,6.826666667E0,5.516400208E1
2.778076172E3,6.826666667E0,5.638207212E1
